Sample_ID	MM_name	nitrogen	block	sp	spb	subsample	row	ceil_id
HAV_6388	TZI8	LN	S	sp1	spb3	rep1	3035	c_1518
HAV_6389	TZI8	LN	S	sp1	spb3	rep2	3035	c_1518
HAV_6390	TZI8	LN	S	sp1	spb3	rep3	3035	c_1518
HAV_6391	CHECK	LN	S	sp1	spb3	rep1	3038	c_1519
HAV_6392	CHECK	LN	S	sp1	spb3	rep2	3038	c_1519
HAV_6393	CHECK	LN	S	sp1	spb3	rep3	3038	c_1519
HAV_6394	HY	LN	S	sp1	spb3	rep1	3040	c_1520
HAV_6395	HY	LN	S	sp1	spb3	rep2	3040	c_1520
HAV_6396	HY	LN	S	sp1	spb3	rep3	3040	c_1520
HAV_6397	F2	LN	S	sp1	spb3	rep1	3042	c_1521
HAV_6398	F2	LN	S	sp1	spb3	rep2	3042	c_1521
HAV_6399	F2	LN	S	sp1	spb3	rep3	3042	c_1521
HAV_6400	A188	LN	S	sp2	spb1	rep1	3044	c_1522
HAV_6401	A188	LN	S	sp2	spb1	rep2	3044	c_1522
HAV_6402	A188	LN	S	sp2	spb1	rep3	3044	c_1522
HAV_6403	CH9	LN	S	sp2	spb1	rep1	3045	c_1523
HAV_6404	CH9	LN	S	sp2	spb1	rep2	3045	c_1523
HAV_6405	CH9	LN	S	sp2	spb1	rep3	3045	c_1523
HAV_6406	A682	LN	S	sp2	spb1	rep1	3047	c_1524
HAV_6407	A682	LN	S	sp2	spb1	rep2	3047	c_1524
HAV_6408	A682	LN	S	sp2	spb1	rep3	3047	c_1524
HAV_6409	CHECK	LN	S	sp2	spb1	rep1	3049	c_1525
HAV_6410	CHECK	LN	S	sp2	spb1	rep2	3049	c_1525
HAV_6411	CHECK	LN	S	sp2	spb1	rep3	3049	c_1525
HAV_6412	A641	LN	S	sp2	spb1	rep1	3052	c_1526
HAV_6413	A641	LN	S	sp2	spb1	rep2	3052	c_1526
HAV_6414	A641	LN	S	sp2	spb1	rep3	3052	c_1526
HAV_6415	A556	LN	S	sp2	spb1	rep1	3054	c_1527
HAV_6416	A556	LN	S	sp2	spb1	rep2	3054	c_1527
HAV_6417	A556	LN	S	sp2	spb1	rep3	3054	c_1527
HAV_6418	CM105	LN	S	sp2	spb1	rep1	3055	c_1528
HAV_6419	CM105	LN	S	sp2	spb1	rep2	3055	c_1528
HAV_6420	CM105	LN	S	sp2	spb1	rep3	3055	c_1528
HAV_6421	MEF156-55-2	LN	S	sp2	spb2	rep1	3057	c_1529
HAV_6422	MEF156-55-2	LN	S	sp2	spb2	rep2	3057	c_1529
HAV_6423	MEF156-55-2	LN	S	sp2	spb2	rep3	3057	c_1529
HAV_6424	MT42	LN	S	sp2	spb2	rep1	3059	c_1530
HAV_6425	MT42	LN	S	sp2	spb2	rep2	3059	c_1530
HAV_6426	MT42	LN	S	sp2	spb2	rep3	3059	c_1530
HAV_6427	MO47	LN	S	sp2	spb2	rep1	3062	c_1531
HAV_6428	MO47	LN	S	sp2	spb2	rep2	3062	c_1531
HAV_6429	MO47	LN	S	sp2	spb2	rep3	3062	c_1531
HAV_6430	CHECK	LN	S	sp2	spb2	rep1	3064	c_1532
HAV_6431	CHECK	LN	S	sp2	spb2	rep2	3064	c_1532
HAV_6432	CHECK	LN	S	sp2	spb2	rep3	3064	c_1532
HAV_6433	H99	LN	S	sp2	spb2	rep1	3065	c_1533
HAV_6434	H99	LN	S	sp2	spb2	rep2	3065	c_1533
HAV_6435	H99	LN	S	sp2	spb2	rep3	3065	c_1533
HAV_6436	H105W	LN	S	sp2	spb2	rep1	3068	c_1534
HAV_6437	H105W	LN	S	sp2	spb2	rep2	3068	c_1534
HAV_6438	H105W	LN	S	sp2	spb2	rep3	3068	c_1534
HAV_6439	CHECK	LN	S	sp2	spb2	rep1	3069	c_1535
HAV_6440	CHECK	LN	S	sp2	spb2	rep2	3069	c_1535
HAV_6441	CHECK	LN	S	sp2	spb2	rep3	3069	c_1535
HAV_6442	NC268	LN	S	sp2	spb3	rep1	3072	c_1536
HAV_6443	NC268	LN	S	sp2	spb3	rep2	3072	c_1536
HAV_6444	NC268	LN	S	sp2	spb3	rep3	3072	c_1536
HAV_6445	NC332	LN	S	sp2	spb3	rep1	3073	c_1537
HAV_6446	NC332	LN	S	sp2	spb3	rep2	3073	c_1537
HAV_6447	NC332	LN	S	sp2	spb3	rep3	3073	c_1537
HAV_6448	W153R	LN	S	sp2	spb3	rep1	3075	c_1538
HAV_6449	W153R	LN	S	sp2	spb3	rep2	3075	c_1538
HAV_6450	W153R	LN	S	sp2	spb3	rep3	3075	c_1538
HAV_6451	ND246	LN	S	sp2	spb3	rep1	3077	c_1539
HAV_6452	ND246	LN	S	sp2	spb3	rep2	3077	c_1539
HAV_6453	ND246	LN	S	sp2	spb3	rep3	3077	c_1539
HAV_6454	P39	LN	S	sp2	spb3	rep1	3080	c_1540
HAV_6455	P39	LN	S	sp2	spb3	rep2	3080	c_1540
HAV_6456	P39	LN	S	sp2	spb3	rep3	3080	c_1540
HAV_6457	VA59	LN	S	sp2	spb3	rep1	3081	c_1541
HAV_6458	VA59	LN	S	sp2	spb3	rep2	3081	c_1541
HAV_6459	VA59	LN	S	sp2	spb3	rep3	3081	c_1541
HAV_6460	SD44	LN	S	sp2	spb3	rep1	3084	c_1542
HAV_6461	SD44	LN	S	sp2	spb3	rep2	3084	c_1542
HAV_6462	SD44	LN	S	sp2	spb3	rep3	3084	c_1542
HAV_6463	CML108	LN	S	sp1	spb1	rep1	3102	c_1551
HAV_6464	CML108	LN	S	sp1	spb1	rep2	3102	c_1551
HAV_6465	CML108	LN	S	sp1	spb1	rep3	3102	c_1551
HAV_6466	CHECK	LN	S	sp1	spb1	rep1	3103	c_1552
HAV_6467	CHECK	LN	S	sp1	spb1	rep2	3103	c_1552
HAV_6468	CHECK	LN	S	sp1	spb1	rep3	3103	c_1552
HAV_6469	CHECK	LN	S	sp1	spb1	rep1	3105	c_1553
HAV_6470	CHECK	LN	S	sp1	spb1	rep2	3105	c_1553
HAV_6471	CHECK	LN	S	sp1	spb1	rep3	3105	c_1553
HAV_6472	CHECK	LN	S	sp1	spb1	rep1	3108	c_1554
HAV_6473	CHECK	LN	S	sp1	spb1	rep2	3108	c_1554
HAV_6474	CHECK	LN	S	sp1	spb1	rep3	3108	c_1554
HAV_6475	CHECK	LN	S	sp1	spb1	rep1	3109	c_1555
HAV_6476	CHECK	LN	S	sp1	spb1	rep2	3109	c_1555
HAV_6477	CHECK	LN	S	sp1	spb1	rep3	3109	c_1555
HAV_6478	B68	LN	S	sp1	spb1	rep1	3112	c_1556
HAV_6479	B68	LN	S	sp1	spb1	rep2	3112	c_1556
HAV_6480	B68	LN	S	sp1	spb1	rep3	3112	c_1556
HAV_6481	CHECK	LN	S	sp1	spb1	rep1	3114	c_1557
HAV_6482	CHECK	LN	S	sp1	spb1	rep2	3114	c_1557
HAV_6483	CHECK	LN	S	sp1	spb1	rep3	3114	c_1557
HAV_6484	NC340	LN	S	sp1	spb2	rep1	3115	c_1558
HAV_6485	NC340	LN	S	sp1	spb2	rep2	3115	c_1558
HAV_6486	NC340	LN	S	sp1	spb2	rep3	3115	c_1558
HAV_6487	NC346	LN	S	sp1	spb2	rep1	3117	c_1559
HAV_6488	NC346	LN	S	sp1	spb2	rep2	3117	c_1559
HAV_6489	NC346	LN	S	sp1	spb2	rep3	3117	c_1559
HAV_6490	NC318	LN	S	sp1	spb2	rep1	3119	c_1560
HAV_6491	NC318	LN	S	sp1	spb2	rep2	3119	c_1560
HAV_6492	NC318	LN	S	sp1	spb2	rep3	3119	c_1560
HAV_6493	GA209	LN	S	sp1	spb2	rep1	3121	c_1561
HAV_6494	GA209	LN	S	sp1	spb2	rep2	3121	c_1561
HAV_6495	GA209	LN	S	sp1	spb2	rep3	3121	c_1561
HAV_6496	M37W	LN	S	sp1	spb2	rep1	3123	c_1562
HAV_6497	M37W	LN	S	sp1	spb2	rep2	3123	c_1562
HAV_6498	M37W	LN	S	sp1	spb2	rep3	3123	c_1562
HAV_6499	NC338	LN	S	sp1	spb2	rep1	3126	c_1563
HAV_6500	NC338	LN	S	sp1	spb2	rep2	3126	c_1563
HAV_6501	NC338	LN	S	sp1	spb2	rep3	3126	c_1563
HAV_6502	K64	LN	S	sp1	spb2	rep1	3127	c_1564
HAV_6503	K64	LN	S	sp1	spb2	rep2	3127	c_1564
HAV_6504	K64	LN	S	sp1	spb2	rep3	3127	c_1564
HAV_6505	PA91	LN	S	sp1	spb3	rep1	3129	c_1565
HAV_6506	PA91	LN	S	sp1	spb3	rep2	3129	c_1565
HAV_6507	PA91	LN	S	sp1	spb3	rep3	3129	c_1565
HAV_6508	T232	LN	S	sp1	spb3	rep1	3131	c_1566
HAV_6509	T232	LN	S	sp1	spb3	rep2	3131	c_1566
HAV_6510	T232	LN	S	sp1	spb3	rep3	3131	c_1566
HAV_6511	CHECK	LN	S	sp1	spb3	rep1	3133	c_1567
HAV_6512	CHECK	LN	S	sp1	spb3	rep2	3133	c_1567
HAV_6513	CHECK	LN	S	sp1	spb3	rep3	3133	c_1567
HAV_6514	TZI25	LN	S	sp1	spb3	rep1	3135	c_1568
HAV_6515	TZI25	LN	S	sp1	spb3	rep2	3135	c_1568
HAV_6516	TZI25	LN	S	sp1	spb3	rep3	3135	c_1568
HAV_6517	DE2	LN	S	sp1	spb3	rep1	3138	c_1569
HAV_6518	DE2	LN	S	sp1	spb3	rep2	3138	c_1569
HAV_6519	DE2	LN	S	sp1	spb3	rep3	3138	c_1569
HAV_6520	IL101	LN	S	sp1	spb3	rep1	3140	c_1570
HAV_6521	IL101	LN	S	sp1	spb3	rep2	3140	c_1570
HAV_6522	IL101	LN	S	sp1	spb3	rep3	3140	c_1570
HAV_6523	KI2021	LN	S	sp1	spb3	rep1	3142	c_1571
HAV_6524	KI2021	LN	S	sp1	spb3	rep2	3142	c_1571
HAV_6525	KI2021	LN	S	sp1	spb3	rep3	3142	c_1571
HAV_6526	C49A	LN	S	sp2	spb1	rep1	3143	c_1572
HAV_6527	C49A	LN	S	sp2	spb1	rep2	3143	c_1572
HAV_6528	C49A	LN	S	sp2	spb1	rep3	3143	c_1572
HAV_6529	A661	LN	S	sp2	spb1	rep1	3146	c_1573
HAV_6530	A661	LN	S	sp2	spb1	rep2	3146	c_1573
HAV_6531	A661	LN	S	sp2	spb1	rep3	3146	c_1573
HAV_6532	B75	LN	S	sp2	spb1	rep1	3147	c_1574
HAV_6533	B75	LN	S	sp2	spb1	rep2	3147	c_1574
HAV_6534	B75	LN	S	sp2	spb1	rep3	3147	c_1574
HAV_6535	A619	LN	S	sp2	spb1	rep1	3150	c_1575
HAV_6536	A619	LN	S	sp2	spb1	rep2	3150	c_1575
HAV_6537	A619	LN	S	sp2	spb1	rep3	3150	c_1575
HAV_6538	B103	LN	S	sp2	spb1	rep1	3152	c_1576
HAV_6539	B103	LN	S	sp2	spb1	rep2	3152	c_1576
HAV_6540	B103	LN	S	sp2	spb1	rep3	3152	c_1576
HAV_6541	A659	LN	S	sp2	spb1	rep1	3154	c_1577
HAV_6542	A659	LN	S	sp2	spb1	rep2	3154	c_1577
HAV_6543	A659	LN	S	sp2	spb1	rep3	3154	c_1577
HAV_6544	A554	LN	S	sp2	spb1	rep1	3156	c_1578
HAV_6545	A554	LN	S	sp2	spb1	rep2	3156	c_1578
HAV_6546	A554	LN	S	sp2	spb1	rep3	3156	c_1578
HAV_6547	CO125	LN	S	sp2	spb2	rep1	3157	c_1579
HAV_6548	CO125	LN	S	sp2	spb2	rep2	3157	c_1579
HAV_6549	CO125	LN	S	sp2	spb2	rep3	3157	c_1579
HAV_6550	I29	LN	S	sp2	spb2	rep1	3159	c_1580
HAV_6551	I29	LN	S	sp2	spb2	rep2	3159	c_1580
HAV_6552	I29	LN	S	sp2	spb2	rep3	3159	c_1580
HAV_6553	CM37	LN	S	sp2	spb2	rep1	3162	c_1581
HAV_6554	CM37	LN	S	sp2	spb2	rep2	3162	c_1581
HAV_6555	CM37	LN	S	sp2	spb2	rep3	3162	c_1581
HAV_6556	MS1334	LN	S	sp2	spb2	rep1	3164	c_1582
HAV_6557	MS1334	LN	S	sp2	spb2	rep2	3164	c_1582
HAV_6558	MS1334	LN	S	sp2	spb2	rep3	3164	c_1582
HAV_6559	EP1	LN	S	sp2	spb2	rep1	3166	c_1583
HAV_6560	EP1	LN	S	sp2	spb2	rep2	3166	c_1583
HAV_6561	EP1	LN	S	sp2	spb2	rep3	3166	c_1583
HAV_6562	CO255	LN	S	sp2	spb2	rep1	3167	c_1584
HAV_6563	CO255	LN	S	sp2	spb2	rep2	3167	c_1584
HAV_6564	CO255	LN	S	sp2	spb2	rep3	3167	c_1584
HAV_6565	IDS91	LN	S	sp2	spb2	rep1	3170	c_1585
HAV_6566	IDS91	LN	S	sp2	spb2	rep2	3170	c_1585
HAV_6567	IDS91	LN	S	sp2	spb2	rep3	3170	c_1585
HAV_6568	NC312	LN	S	sp2	spb3	rep1	3172	c_1586
HAV_6569	NC312	LN	S	sp2	spb3	rep2	3172	c_1586
HAV_6570	NC312	LN	S	sp2	spb3	rep3	3172	c_1586
HAV_6571	CHECK	LN	S	sp2	spb3	rep1	3174	c_1587
HAV_6572	CHECK	LN	S	sp2	spb3	rep2	3174	c_1587
HAV_6573	CHECK	LN	S	sp2	spb3	rep3	3174	c_1587
HAV_6574	W182B	LN	S	sp2	spb3	rep1	3175	c_1588
HAV_6575	W182B	LN	S	sp2	spb3	rep2	3175	c_1588
HAV_6576	W182B	LN	S	sp2	spb3	rep3	3175	c_1588
HAV_6577	OH43	LN	S	sp2	spb3	rep1	3178	c_1589
HAV_6578	OH43	LN	S	sp2	spb3	rep2	3178	c_1589
HAV_6579	OH43	LN	S	sp2	spb3	rep3	3178	c_1589
HAV_6580	NC316	LN	S	sp2	spb3	rep1	3180	c_1590
HAV_6581	NC316	LN	S	sp2	spb3	rep2	3180	c_1590
HAV_6582	NC316	LN	S	sp2	spb3	rep3	3180	c_1590
HAV_6583	NC292	LN	S	sp2	spb3	rep1	3181	c_1591
HAV_6584	NC292	LN	S	sp2	spb3	rep2	3181	c_1591
HAV_6585	NC292	LN	S	sp2	spb3	rep3	3181	c_1591
HAV_6586	NC334	LN	S	sp2	spb3	rep1	3184	c_1592
HAV_6587	NC334	LN	S	sp2	spb3	rep2	3184	c_1592
HAV_6588	NC334	LN	S	sp2	spb3	rep3	3184	c_1592
HAV_6589	4722	LN	S	sp1	spb1	rep1	3202	c_1601
HAV_6590	4722	LN	S	sp1	spb1	rep2	3202	c_1601
HAV_6591	4722	LN	S	sp1	spb1	rep3	3202	c_1601
HAV_6592	CHECK	LN	S	sp1	spb1	rep1	3204	c_1602
HAV_6593	CHECK	LN	S	sp1	spb1	rep2	3204	c_1602
HAV_6594	CHECK	LN	S	sp1	spb1	rep3	3204	c_1602
HAV_6595	CML322	LN	S	sp1	spb1	rep1	3205	c_1603
HAV_6596	CML322	LN	S	sp1	spb1	rep2	3205	c_1603
HAV_6597	CML322	LN	S	sp1	spb1	rep3	3205	c_1603
HAV_6598	CML333	LN	S	sp1	spb1	rep1	3208	c_1604
HAV_6599	CML333	LN	S	sp1	spb1	rep2	3208	c_1604
HAV_6600	CML333	LN	S	sp1	spb1	rep3	3208	c_1604
HAV_6601	CML158Q	LN	S	sp1	spb1	rep1	3210	c_1605
HAV_6602	CML158Q	LN	S	sp1	spb1	rep2	3210	c_1605
HAV_6603	CML158Q	LN	S	sp1	spb1	rep3	3210	c_1605
HAV_6604	CHECK	LN	S	sp1	spb1	rep1	3212	c_1606
HAV_6605	CHECK	LN	S	sp1	spb1	rep2	3212	c_1606
HAV_6606	CHECK	LN	S	sp1	spb1	rep3	3212	c_1606
HAV_6607	CML218	LN	S	sp1	spb1	rep1	3213	c_1607
HAV_6608	CML218	LN	S	sp1	spb1	rep2	3213	c_1607
HAV_6609	CML218	LN	S	sp1	spb1	rep3	3213	c_1607
HAV_6610	NC348	LN	S	sp1	spb2	rep1	3216	c_1608
HAV_6611	NC348	LN	S	sp1	spb2	rep2	3216	c_1608
HAV_6612	NC348	LN	S	sp1	spb2	rep3	3216	c_1608
HAV_6613	NC258	LN	S	sp1	spb2	rep1	3217	c_1609
HAV_6614	NC258	LN	S	sp1	spb2	rep2	3217	c_1609
HAV_6615	NC258	LN	S	sp1	spb2	rep3	3217	c_1609
HAV_6616	NC296	LN	S	sp1	spb2	rep1	3220	c_1610
HAV_6617	NC296	LN	S	sp1	spb2	rep2	3220	c_1610
HAV_6618	NC296	LN	S	sp1	spb2	rep3	3220	c_1610
HAV_6619	K4	LN	S	sp1	spb2	rep1	3222	c_1611
HAV_6620	K4	LN	S	sp1	spb2	rep2	3222	c_1611
HAV_6621	K4	LN	S	sp1	spb2	rep3	3222	c_1611
HAV_6622	MO24W	LN	S	sp1	spb2	rep1	3224	c_1612
HAV_6623	MO24W	LN	S	sp1	spb2	rep2	3224	c_1612
HAV_6624	MO24W	LN	S	sp1	spb2	rep3	3224	c_1612
HAV_6625	E2558W	LN	S	sp1	spb2	rep1	3225	c_1613
HAV_6626	E2558W	LN	S	sp1	spb2	rep2	3225	c_1613
HAV_6627	E2558W	LN	S	sp1	spb2	rep3	3225	c_1613
HAV_6628	NC222	LN	S	sp1	spb2	rep1	3228	c_1614
HAV_6629	NC222	LN	S	sp1	spb2	rep2	3228	c_1614
HAV_6630	NC222	LN	S	sp1	spb2	rep3	3228	c_1614
HAV_6631	KY226	LN	S	sp1	spb3	rep1	3229	c_1615
HAV_6632	KY226	LN	S	sp1	spb3	rep2	3229	c_1615
HAV_6633	KY226	LN	S	sp1	spb3	rep3	3229	c_1615
HAV_6634	CHECK	LN	S	sp1	spb3	rep1	3231	c_1616
HAV_6635	CHECK	LN	S	sp1	spb3	rep2	3231	c_1616
HAV_6636	CHECK	LN	S	sp1	spb3	rep3	3231	c_1616
HAV_6637	TZI9	LN	S	sp1	spb3	rep1	3233	c_1617
HAV_6638	TZI9	LN	S	sp1	spb3	rep2	3233	c_1617
HAV_6639	TZI9	LN	S	sp1	spb3	rep3	3233	c_1617
HAV_6640	SC55	LN	S	sp1	spb3	rep1	3235	c_1618
HAV_6641	SC55	LN	S	sp1	spb3	rep2	3235	c_1618
HAV_6642	SC55	LN	S	sp1	spb3	rep3	3235	c_1618
HAV_6643	TZI11	LN	S	sp1	spb3	rep1	3238	c_1619
HAV_6644	TZI11	LN	S	sp1	spb3	rep2	3238	c_1619
HAV_6645	TZI11	LN	S	sp1	spb3	rep3	3238	c_1619
HAV_6646	NC366	LN	S	sp1	spb3	rep1	3240	c_1620
HAV_6647	NC366	LN	S	sp1	spb3	rep2	3240	c_1620
HAV_6648	NC366	LN	S	sp1	spb3	rep3	3240	c_1620
HAV_6649	CHECK	LN	S	sp1	spb3	rep1	3241	c_1621
HAV_6650	CHECK	LN	S	sp1	spb3	rep2	3241	c_1621
HAV_6651	CHECK	LN	S	sp1	spb3	rep3	3241	c_1621
HAV_6652	A239	LN	S	sp2	spb1	rep1	3244	c_1622
HAV_6653	A239	LN	S	sp2	spb1	rep2	3244	c_1622
HAV_6654	A239	LN	S	sp2	spb1	rep3	3244	c_1622
HAV_6655	C123	LN	S	sp2	spb1	rep1	3245	c_1623
HAV_6656	C123	LN	S	sp2	spb1	rep2	3245	c_1623
HAV_6657	C123	LN	S	sp2	spb1	rep3	3245	c_1623
HAV_6658	CM174	LN	S	sp2	spb1	rep1	3248	c_1624
HAV_6659	CM174	LN	S	sp2	spb1	rep2	3248	c_1624
HAV_6660	CM174	LN	S	sp2	spb1	rep3	3248	c_1624
HAV_6661	B76	LN	S	sp2	spb1	rep1	3250	c_1625
HAV_6662	B76	LN	S	sp2	spb1	rep2	3250	c_1625
HAV_6663	B76	LN	S	sp2	spb1	rep3	3250	c_1625
HAV_6664	A654	LN	S	sp2	spb1	rep1	3252	c_1626
HAV_6665	A654	LN	S	sp2	spb1	rep2	3252	c_1626
HAV_6666	A654	LN	S	sp2	spb1	rep3	3252	c_1626
HAV_6667	B64	LN	S	sp2	spb1	rep1	3253	c_1627
HAV_6668	B64	LN	S	sp2	spb1	rep2	3253	c_1627
HAV_6669	B64	LN	S	sp2	spb1	rep3	3253	c_1627
HAV_6670	A634	LN	S	sp2	spb1	rep1	3255	c_1628
HAV_6671	A634	LN	S	sp2	spb1	rep2	3255	c_1628
HAV_6672	A634	LN	S	sp2	spb1	rep3	3255	c_1628
HAV_6673	MS153	LN	S	sp2	spb2	rep1	3257	c_1629
HAV_6674	MS153	LN	S	sp2	spb2	rep2	3257	c_1629
HAV_6675	MS153	LN	S	sp2	spb2	rep3	3257	c_1629
HAV_6676	F7	LN	S	sp2	spb2	rep1	3260	c_1630
HAV_6677	F7	LN	S	sp2	spb2	rep2	3260	c_1630
HAV_6678	F7	LN	S	sp2	spb2	rep3	3260	c_1630
HAV_6679	CO106	LN	S	sp2	spb2	rep1	3262	c_1631
HAV_6680	CO106	LN	S	sp2	spb2	rep2	3262	c_1631
HAV_6681	CO106	LN	S	sp2	spb2	rep3	3262	c_1631
HAV_6682	CMV3	LN	S	sp2	spb2	rep1	3264	c_1632
HAV_6683	CMV3	LN	S	sp2	spb2	rep2	3264	c_1632
HAV_6684	CMV3	LN	S	sp2	spb2	rep3	3264	c_1632
HAV_6685	M14	LN	S	sp2	spb2	rep1	3266	c_1633
HAV_6686	M14	LN	S	sp2	spb2	rep2	3266	c_1633
HAV_6687	M14	LN	S	sp2	spb2	rep3	3266	c_1633
HAV_6688	IA2132	LN	S	sp2	spb2	rep1	3268	c_1634
HAV_6689	IA2132	LN	S	sp2	spb2	rep2	3268	c_1634
HAV_6690	IA2132	LN	S	sp2	spb2	rep3	3268	c_1634
HAV_6691	CM7	LN	S	sp2	spb2	rep1	3269	c_1635
HAV_6692	CM7	LN	S	sp2	spb2	rep2	3269	c_1635
HAV_6693	CM7	LN	S	sp2	spb2	rep3	3269	c_1635
HAV_6694	NC262	LN	S	sp2	spb3	rep1	3271	c_1636
HAV_6695	NC262	LN	S	sp2	spb3	rep2	3271	c_1636
HAV_6696	NC262	LN	S	sp2	spb3	rep3	3271	c_1636
HAV_6697	CHECK	LN	S	sp2	spb3	rep1	3274	c_1637
HAV_6698	CHECK	LN	S	sp2	spb3	rep2	3274	c_1637
HAV_6699	CHECK	LN	S	sp2	spb3	rep3	3274	c_1637
HAV_6700	R168	LN	S	sp2	spb3	rep1	3275	c_1638
HAV_6701	R168	LN	S	sp2	spb3	rep2	3275	c_1638
HAV_6702	R168	LN	S	sp2	spb3	rep3	3275	c_1638
HAV_6703	NC308	LN	S	sp2	spb3	rep1	3278	c_1639
HAV_6704	NC308	LN	S	sp2	spb3	rep2	3278	c_1639
HAV_6705	NC308	LN	S	sp2	spb3	rep3	3278	c_1639
HAV_6706	N192	LN	S	sp2	spb3	rep1	3279	c_1640
HAV_6707	N192	LN	S	sp2	spb3	rep2	3279	c_1640
HAV_6708	N192	LN	S	sp2	spb3	rep3	3279	c_1640
HAV_6709	NC330	LN	S	sp2	spb3	rep1	3282	c_1641
HAV_6710	NC330	LN	S	sp2	spb3	rep2	3282	c_1641
HAV_6711	NC330	LN	S	sp2	spb3	rep3	3282	c_1641
HAV_6712	CHECK	LN	S	sp2	spb3	rep1	3284	c_1642
HAV_6713	CHECK	LN	S	sp2	spb3	rep2	3284	c_1642
HAV_6714	CHECK	LN	S	sp2	spb3	rep3	3284	c_1642
HAV_6715	A635	LN	S	sp3	spb1	rep1	3302	c_1651
HAV_6716	A635	LN	S	sp3	spb1	rep2	3302	c_1651
HAV_6717	A635	LN	S	sp3	spb1	rep3	3302	c_1651
HAV_6718	CHECK	LN	S	sp3	spb1	rep1	3303	c_1652
HAV_6719	CHECK	LN	S	sp3	spb1	rep2	3303	c_1652
HAV_6720	CHECK	LN	S	sp3	spb1	rep3	3303	c_1652
HAV_6721	CI187-2	LN	S	sp3	spb1	rep1	3305	c_1653
HAV_6722	CI187-2	LN	S	sp3	spb1	rep2	3305	c_1653
HAV_6723	CI187-2	LN	S	sp3	spb1	rep3	3305	c_1653
HAV_6724	CML220	LN	S	sp3	spb1	rep1	3307	c_1654
HAV_6725	CML220	LN	S	sp3	spb1	rep2	3307	c_1654
HAV_6726	CML220	LN	S	sp3	spb1	rep3	3307	c_1654
HAV_6727	B79	LN	S	sp3	spb1	rep1	3309	c_1655
HAV_6728	B79	LN	S	sp3	spb1	rep2	3309	c_1655
HAV_6729	B79	LN	S	sp3	spb1	rep3	3309	c_1655
HAV_6730	CML154Q	LN	S	sp3	spb1	rep1	3312	c_1656
HAV_6731	CML154Q	LN	S	sp3	spb1	rep2	3312	c_1656
HAV_6732	CML154Q	LN	S	sp3	spb1	rep3	3312	c_1656
HAV_6733	F2834T	LN	S	sp3	spb1	rep1	3313	c_1657
HAV_6734	F2834T	LN	S	sp3	spb1	rep2	3313	c_1657
HAV_6735	F2834T	LN	S	sp3	spb1	rep3	3313	c_1657
HAV_6736	CHECK	LN	S	sp3	spb2	rep1	3316	c_1658
HAV_6737	CHECK	LN	S	sp3	spb2	rep2	3316	c_1658
HAV_6738	CHECK	LN	S	sp3	spb2	rep3	3316	c_1658
HAV_6739	NC336	LN	S	sp3	spb2	rep1	3318	c_1659
HAV_6740	NC336	LN	S	sp3	spb2	rep2	3318	c_1659
HAV_6741	NC336	LN	S	sp3	spb2	rep3	3318	c_1659
HAV_6742	NC232	LN	S	sp3	spb2	rep1	3319	c_1660
HAV_6743	NC232	LN	S	sp3	spb2	rep2	3319	c_1660
HAV_6744	NC232	LN	S	sp3	spb2	rep3	3319	c_1660
HAV_6745	N6	LN	S	sp3	spb2	rep1	3321	c_1661
HAV_6746	N6	LN	S	sp3	spb2	rep2	3321	c_1661
HAV_6747	N6	LN	S	sp3	spb2	rep3	3321	c_1661
HAV_6748	MO46	LN	S	sp3	spb2	rep1	3324	c_1662
HAV_6749	MO46	LN	S	sp3	spb2	rep2	3324	c_1662
HAV_6750	MO46	LN	S	sp3	spb2	rep3	3324	c_1662
HAV_6751	NC302	LN	S	sp3	spb2	rep1	3325	c_1663
HAV_6752	NC302	LN	S	sp3	spb2	rep2	3325	c_1663
HAV_6753	NC302	LN	S	sp3	spb2	rep3	3325	c_1663
HAV_6754	N7A	LN	S	sp3	spb2	rep1	3327	c_1664
HAV_6755	N7A	LN	S	sp3	spb2	rep2	3327	c_1664
HAV_6756	N7A	LN	S	sp3	spb2	rep3	3327	c_1664
HAV_6757	OH43E	LN	S	sp3	spb3	rep1	3330	c_1665
HAV_6758	OH43E	LN	S	sp3	spb3	rep2	3330	c_1665
HAV_6759	OH43E	LN	S	sp3	spb3	rep3	3330	c_1665
HAV_6760	OH7B	LN	S	sp3	spb3	rep1	3331	c_1666
HAV_6761	OH7B	LN	S	sp3	spb3	rep2	3331	c_1666
HAV_6762	OH7B	LN	S	sp3	spb3	rep3	3331	c_1666
HAV_6763	PA762	LN	S	sp3	spb3	rep1	3333	c_1667
HAV_6764	PA762	LN	S	sp3	spb3	rep2	3333	c_1667
HAV_6765	PA762	LN	S	sp3	spb3	rep3	3333	c_1667
HAV_6766	VA35	LN	S	sp3	spb3	rep1	3335	c_1668
HAV_6767	VA35	LN	S	sp3	spb3	rep2	3335	c_1668
HAV_6768	VA35	LN	S	sp3	spb3	rep3	3335	c_1668
HAV_6769	W64A	LN	S	sp3	spb3	rep1	3338	c_1669
HAV_6770	W64A	LN	S	sp3	spb3	rep2	3338	c_1669
HAV_6771	W64A	LN	S	sp3	spb3	rep3	3338	c_1669
HAV_6772	SA24	LN	S	sp3	spb3	rep1	3339	c_1670
HAV_6773	SA24	LN	S	sp3	spb3	rep2	3339	c_1670
